x,y,shot_body_part,shot_technique,under_pressure,shot_first_time,goal,shot_statsbomb_xg,team,player,minute,second,distance_to_goal,angle_to_goal,is_central_zone,is_left_side,is_right_side
113.8,35.1,Left Foot,Half Volley,0,0,0,0.14737606,Paris Saint-Germain,Edinson Roberto Cavani Gómez,37,39,7.902531240052141,1.066546723587709,1,1,0
116.8,48.9,Head,Normal,1,0,0,0.084021986,Paris Saint-Germain,Thiago Motta,38,6,9.457801012920498,1.7047066481159534,1,0,1
103.2,55.4,Right Foot,Normal,0,0,0,0.017162386,Paris Saint-Germain,Serge Aurier,40,43,22.790348834539586,0.4290109148821801,0,0,1
108.8,33.4,Left Foot,Normal,0,0,0,0.4427464,Paris Saint-Germain,Ángel Fabián Di María Hernández,41,16,13.000000000000004,0.6316923356605161,1,1,0
95.8,39.3,Right Foot,Volley,0,1,0,0.026570177,Paris Saint-Germain,Blaise Matuidi,49,56,24.210121850168374,0.3002042344089777,1,1,0
93.3,35.1,Left Foot,Normal,1,0,0,0.025839143,Paris Saint-Germain,Ángel Fabián Di María Hernández,54,15,27.145902084845147,0.2724592179741034,1,1,0
112.8,54.5,Left Foot,Normal,0,0,0,0.037821755,Paris Saint-Germain,Ángel Fabián Di María Hernández,63,30,16.18919392681427,0.9405840589829914,0,0,1
112.1,34.7,Head,Normal,1,0,0,0.060411923,Paris Saint-Germain,Thiago Emiliano da Silva,75,11,9.513148795220227,0.8677034040995953,1,1,0
94.8,41.4,Left Foot,Normal,1,0,0,0.057879854,Paris Saint-Germain,Ezequiel Iván Lavezzi,82,4,25.23885892824793,0.28845921237714,1,0,1
91.8,27.0,Left Foot,Normal,0,0,0,0.019350378,Paris Saint-Germain,Ángel Fabián Di María Hernández,86,29,31.052214091751978,0.25813153677814044,0,1,0
95.6,37.0,Left Foot,Normal,1,1,0,0.03339956,Paris Saint-Germain,Ángel Fabián Di María Hernández,87,3,24.583734460004244,0.29777989521899445,1,1,0
106.8,47.3,Left Foot,Half Volley,1,0,0,0.0828597,Paris Saint-Germain,Edinson Roberto Cavani Gómez,87,35,15.084097586531321,0.5409558343915415,1,0,1
102.2,48.3,Right Foot,Half Volley,0,1,0,0.06470989,Paris Saint-Germain,Serge Aurier,90,0,19.640010183296745,0.405583158274189,1,0,1
104.9,32.5,Right Foot,Normal,1,0,0,0.09260755,Paris Saint-Germain,Zlatan Ibrahimović,5,59,16.860011862392025,0.4755960370294988,1,1,0
104.5,41.1,Right Foot,Volley,1,0,0,0.15827887,Paris Saint-Germain,Lucas Rodrigues Moura da Silva,15,49,15.538983235720412,0.46376327121584243,1,0,1
109.3,47.7,Head,Normal,0,0,0,0.04902454,Paris Saint-Germain,Edinson Roberto Cavani Gómez,22,1,13.182564242210242,0.6591607440326119,1,0,1
101.9,40.4,Right Foot,Normal,0,1,0,0.08464395,Paris Saint-Germain,Maxwell Scherrer Cabelino Andrade,24,50,18.10441934998192,0.3990392016715098,1,0,1
106.4,33.0,Right Foot,Normal,0,1,0,0.19379252,Paris Saint-Germain,Edinson Roberto Cavani Gómez,24,51,15.29575104399911,0.5257785040250339,1,1,0
101.3,25.0,Right Foot,Lob,0,1,0,0.09089261,Paris Saint-Germain,Zlatan Ibrahimović,28,26,23.97269279826528,0.38655732513097435,0,1,0
92.8,53.3,Right Foot,Normal,1,0,0,0.025015041,Paris Saint-Germain,Lucas Rodrigues Moura da Silva,32,0,30.277549438486595,0.26751084538137315,0,0,1
114.3,36.0,Head,Normal,1,0,0,0.1706786,Paris Saint-Germain,Thiago Emiliano da Silva,41,22,6.963476143421476,1.1416105638124492,1,1,0
107.1,36.4,Left Foot,Half Volley,0,1,0,0.102923654,Paris Saint-Germain,Edinson Roberto Cavani Gómez,44,17,13.392908571329835,0.5529115532897589,1,1,0
107.6,23.7,Left Foot,Normal,1,1,0,0.014475738,Paris Saint-Germain,Edinson Roberto Cavani Gómez,45,45,20.48047851003487,0.5740234415522852,0,1,0
113.8,47.9,Head,Normal,1,0,0,0.087753505,Paris Saint-Germain,Zlatan Ibrahimović,45,50,10.042410069301095,1.066546723587709,1,0,1
112.4,35.6,Head,Normal,0,0,1,0.12936,Paris Saint-Germain,Edinson Roberto Cavani Gómez,56,37,8.781799360040054,0.8976049283882304,1,1,0
103.2,35.1,Right Foot,Normal,0,0,0,0.14255807,Paris Saint-Germain,Blaise Matuidi,58,57,17.499999999999996,0.4290109148821801,1,1,0
109.2,34.8,Head,Diving Header,0,0,0,0.14037156,Paris Saint-Germain,Edinson Roberto Cavani Gómez,66,32,11.986659251017358,0.6534843869413643,1,1,0
107.6,29.9,Right Foot,Normal,0,1,1,0.25338832,Paris Saint-Germain,Edinson Roberto Cavani Gómez,72,16,15.992810884894505,0.5740234415522852,0,1,0
110.5,51.0,Right Foot,Normal,1,0,0,0.18573579,Paris Saint-Germain,Serge Aurier,78,28,14.534441853748634,0.7354760173051574,0,0,1
103.5,43.3,Right Foot,Half Volley,1,1,1,0.11113,Paris Saint-Germain,Ezequiel Iván Lavezzi,82,26,16.82676439485619,0.43656777241744393,1,0,1
107.0,60.3,Left Foot,Normal,0,0,0,0.010121631,Paris Saint-Germain,Ángel Fabián Di María Hernández,85,35,24.10580842867544,0.5488694948224784,0,0,1
98.6,22.2,Right Foot,Normal,0,0,0,0.012521728,Paris Saint-Germain,Ezequiel Iván Lavezzi,90,47,27.835229476330895,0.3387782974830653,0,1,0
106.1,40.6,Right Foot,Normal,1,1,0,0.06835877,Paris Saint-Germain,Lucas Rodrigues Moura da Silva,1,43,13.91294361377204,0.5149307160592628,1,0,1
109.5,45.4,Right Foot,Normal,1,1,0,0.075875126,Paris Saint-Germain,Lucas Rodrigues Moura da Silva,1,44,11.807201192492656,0.6708031670148005,1,0,1
92.7,37.8,Right Foot,Normal,0,0,0,0.031214107,Paris Saint-Germain,Lucas Rodrigues Moura da Silva,7,16,27.388501236832948,0.2665425346197295,1,1,0
105.6,26.3,Left Foot,Normal,0,0,1,0.060586702,Paris Saint-Germain,Blaise Matuidi,10,4,19.875864761061344,0.4977927416022123,0,1,0
112.5,43.2,Head,Normal,0,0,1,0.10402518,Paris Saint-Germain,Thiago Emiliano da Silva,20,22,8.154140052758477,0.9080032118662575,1,0,1
110.9,39.4,Head,Normal,1,0,0,0.07463917,Paris Saint-Germain,Jean-Kévin Augustin,31,2,9.11975876873944,0.7647991942294219,1,1,0
89.4,46.7,Left Foot,Normal,0,1,0,0.019025786,Paris Saint-Germain,Thiago Motta,32,30,31.324910215354166,0.23808463627066898,1,0,1
85.2,35.3,Right Foot,Normal,0,0,0,0.018397901,Paris Saint-Germain,David Luiz Moreira Marinho,39,19,35.11595079162744,0.20957437647369437,1,1,0
107.2,42.7,Head,Normal,0,0,0,0.046382833,Paris Saint-Germain,Edinson Roberto Cavani Gómez,62,23,13.081666560496027,0.557012029519016,1,0,1
113.0,53.1,Right Foot,Half Volley,1,1,0,0.055830646,Paris Saint-Germain,Jean-Kévin Augustin,64,6,14.852945835759318,0.9635313430737257,0,0,1
107.1,33.3,Head,Normal,0,0,0,0.045926023,Paris Saint-Germain,Edinson Roberto Cavani Gómez,68,5,14.536161804272824,0.5529115532897589,1,1,0
110.9,40.3,Head,Normal,0,0,0,0.07103236,Paris Saint-Germain,David Luiz Moreira Marinho,69,37,9.104943712072025,0.7647991942294219,1,0,1
107.1,42.6,Right Foot,Volley,1,1,0,0.06256308,Paris Saint-Germain,Thiago Emiliano da Silva,70,12,13.15940728148499,0.5529115532897589,1,0,1
110.9,37.9,Head,Diving Header,0,0,0,0.2237682,Paris Saint-Germain,Serge Aurier,79,28,9.33916484488843,0.7647991942294219,1,1,0
113.8,36.4,Head,Normal,1,0,0,0.11782034,Paris Saint-Germain,David Luiz Moreira Marinho,84,22,7.169379331573971,1.066546723587709,1,1,0
107.5,39.5,Head,Normal,0,0,0,0.080673136,Paris Saint-Germain,Edinson Roberto Cavani Gómez,84,37,12.509996003196804,0.5696765414707413,1,1,0
98.1,43.2,Right Foot,Normal,0,0,0,0.046555348,Paris Saint-Germain,Lucas Rodrigues Moura da Silva,85,12,22.13255520720552,0.3311858487734694,1,0,1
99.5,52.5,Right Foot,Normal,1,0,0,0.056025844,Paris Saint-Germain,Javier Matías Pastore,92,38,24.01041440708594,0.35335017879551,0,0,1
